Time,Unnamed: 0,#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD,Time
2018-10-30 06:00:00,1572,2018,10,30,6,0,2.3,1.7,13.3,1.5,8.3,W,W,SWELL,7.8,275,2018-10-30 06:00:00
2018-10-30 05:30:00,1573,2018,10,30,5,30,2.2,1.7,13.3,1.4,9.5,W,W,SWELL,7.8,275,2018-10-30 05:30:00
2018-10-30 05:00:00,1574,2018,10,30,5,0,2.3,1.6,12.5,1.6,8.7,W,W,SWELL,7.7,277,2018-10-30 05:00:00
2018-10-30 04:30:00,1575,2018,10,30,4,30,2.3,1.7,13.3,1.6,9.5,W,W,SWELL,7.5,280,2018-10-30 04:30:00
2018-10-30 04:00:00,1576,2018,10,30,4,0,2.3,1.7,14.3,1.6,9.5,W,W,SWELL,7.7,271,2018-10-30 04:00:00
2018-10-30 03:30:00,1577,2018,10,30,3,30,2.2,1.5,13.3,1.6,9.5,W,W,AVERAGE,7.1,277,2018-10-30 03:30:00
2018-10-30 03:00:00,1578,2018,10,30,3,0,2.2,1.5,13.3,1.7,8.3,W,W,AVERAGE,6.9,271,2018-10-30 03:00:00
2018-10-30 02:30:00,1579,2018,10,30,2,30,2.3,1.6,13.3,1.7,9.5,W,W,AVERAGE,7.1,268,2018-10-30 02:30:00
2018-10-30 02:00:00,1580,2018,10,30,2,0,2.2,1.5,14.3,1.6,9.5,W,W,AVERAGE,6.8,266,2018-10-30 02:00:00
2018-10-30 01:30:00,1581,2018,10,30,1,30,2.3,1.6,14.3,1.6,9.5,W,W,SWELL,6.8,265,2018-10-30 01:30:00
2018-10-30 01:00:00,1582,2018,10,30,1,0,2.4,1.8,14.3,1.6,9.1,W,WNW,SWELL,7.3,268,2018-10-30 01:00:00
2018-10-30 00:30:00,1583,2018,10,30,0,30,2.3,1.8,13.3,1.4,9.5,W,WNW,SWELL,7.6,272,2018-10-30 00:30:00
2018-10-30 00:00:00,1584,2018,10,30,0,0,2.3,1.8,14.3,1.3,9.5,W,W,SWELL,8.0,270,2018-10-30 00:00:00
2018-10-29 23:30:00,1585,2018,10,29,23,30,2.1,1.6,14.3,1.3,9.5,W,WNW,SWELL,7.5,270,2018-10-29 23:30:00
2018-10-29 23:00:00,1586,2018,10,29,23,0,2.2,1.8,13.3,1.3,9.5,W,W,SWELL,7.6,273,2018-10-29 23:00:00
2018-10-29 22:30:00,1587,2018,10,29,22,30,2.2,1.8,13.3,1.3,9.5,W,WNW,SWELL,7.8,278,2018-10-29 22:30:00
2018-10-29 21:30:00,1588,2018,10,29,21,30,2.2,1.9,14.3,1.2,9.1,W,WNW,SWELL,8.3,269,2018-10-29 21:30:00
2018-10-29 21:00:00,1589,2018,10,29,21,0,2.3,1.9,13.3,1.2,8.7,W,WNW,SWELL,8.6,277,2018-10-29 21:00:00
2018-10-29 20:30:00,1590,2018,10,29,20,30,2.5,2.2,13.3,1.3,9.5,W,WNW,SWELL,9.0,278,2018-10-29 20:30:00
2018-10-29 20:00:00,1591,2018,10,29,20,0,2.4,2.0,14.3,1.3,9.5,W,WNW,SWELL,8.6,276,2018-10-29 20:00:00
2018-10-29 19:30:00,1592,2018,10,29,19,30,2.6,2.3,14.3,1.3,9.5,W,WNW,SWELL,9.4,276,2018-10-29 19:30:00
2018-10-29 19:00:00,1593,2018,10,29,19,0,2.5,2.1,13.3,1.3,9.5,W,WNW,SWELL,9.1,280,2018-10-29 19:00:00
2018-10-29 18:30:00,1594,2018,10,29,18,30,2.4,2.0,12.5,1.3,9.1,WNW,WNW,SWELL,8.8,282,2018-10-29 18:30:00
2018-10-29 18:00:00,1595,2018,10,29,18,0,2.6,2.3,13.3,1.3,9.5,W,WNW,SWELL,9.4,280,2018-10-29 18:00:00
2018-10-29 17:30:00,1596,2018,10,29,17,30,3.1,2.8,13.3,1.3,8.7,W,WNW,SWELL,10.4,280,2018-10-29 17:30:00
2018-10-29 17:00:00,1597,2018,10,29,17,0,3.0,2.7,13.3,1.4,9.5,WNW,WNW,SWELL,9.9,282,2018-10-29 17:00:00
2018-10-29 16:30:00,1598,2018,10,29,16,30,2.7,2.4,13.3,1.2,9.5,W,WNW,SWELL,9.8,277,2018-10-29 16:30:00
2018-10-29 16:00:00,1599,2018,10,29,16,0,2.6,2.3,13.3,1.2,8.0,W,W,SWELL,9.9,280,2018-10-29 16:00:00
2018-10-29 15:30:00,1600,2018,10,29,15,30,2.7,2.4,13.3,1.2,9.5,W,WNW,SWELL,9.9,281,2018-10-29 15:30:00
2018-10-29 15:00:00,1601,2018,10,29,15,0,2.6,2.3,12.5,1.2,9.5,W,W,SWELL,9.8,279,2018-10-29 15:00:00
2018-10-29 14:30:00,1602,2018,10,29,14,30,2.6,2.3,12.5,1.2,9.5,W,WNW,SWELL,9.9,281,2018-10-29 14:30:00
2018-10-29 14:00:00,1603,2018,10,29,14,0,2.5,2.2,14.3,1.2,9.5,W,WNW,SWELL,9.8,278,2018-10-29 14:00:00
2018-10-29 13:30:00,1604,2018,10,29,13,30,2.4,2.0,13.3,1.3,9.5,W,WNW,SWELL,9.2,281,2018-10-29 13:30:00
2018-10-29 13:00:00,1605,2018,10,29,13,0,2.5,2.2,12.5,1.2,9.5,WNW,WNW,SWELL,9.9,282,2018-10-29 13:00:00
2018-10-29 12:30:00,1606,2018,10,29,12,30,2.2,1.9,14.3,1.1,9.5,W,WNW,SWELL,9.2,277,2018-10-29 12:30:00
2018-10-29 12:00:00,1607,2018,10,29,12,0,2.2,1.9,12.5,1.1,8.7,W,WNW,SWELL,8.8,281,2018-10-29 12:00:00
2018-10-29 11:30:00,1608,2018,10,29,11,30,2.2,2.0,13.3,1.1,9.5,W,W,SWELL,8.9,276,2018-10-29 11:30:00
2018-10-29 11:00:00,1609,2018,10,29,11,0,2.2,1.9,11.8,1.2,9.5,W,W,SWELL,8.4,277,2018-10-29 11:00:00
2018-10-29 10:30:00,1610,2018,10,29,10,30,2.2,1.9,11.8,1.2,9.5,W,W,SWELL,8.5,278,2018-10-29 10:30:00
2018-10-29 10:00:00,1611,2018,10,29,10,0,2.2,1.8,12.5,1.2,9.5,W,W,SWELL,8.4,271,2018-10-29 10:00:00
2018-10-29 09:30:00,1612,2018,10,29,9,30,2.0,1.7,11.8,1.1,9.5,W,WNW,SWELL,8.0,277,2018-10-29 09:30:00
2018-10-29 09:00:00,1613,2018,10,29,9,0,2.3,2.0,12.5,1.1,9.5,W,WNW,SWELL,9.0,274,2018-10-29 09:00:00
2018-10-29 08:30:00,1614,2018,10,29,8,30,2.2,1.9,11.8,1.1,9.5,W,W,SWELL,8.6,279,2018-10-29 08:30:00
2018-10-29 08:00:00,1615,2018,10,29,8,0,2.2,1.9,11.8,1.2,9.5,W,W,SWELL,8.5,274,2018-10-29 08:00:00
2018-10-29 07:30:00,1616,2018,10,29,7,30,2.3,1.9,12.5,1.2,9.5,W,W,SWELL,8.7,275,2018-10-29 07:30:00
2018-10-29 07:00:00,1617,2018,10,29,7,0,1.9,1.6,12.5,1.1,8.7,W,W,SWELL,8.2,277,2018-10-29 07:00:00
2018-10-29 06:30:00,1618,2018,10,29,6,30,2.1,1.8,12.5,1.2,9.5,W,W,SWELL,8.5,277,2018-10-29 06:30:00
2018-10-29 06:00:00,1619,2018,10,29,6,0,1.9,1.6,12.5,1.1,9.5,W,W,SWELL,8.4,279,2018-10-29 06:00:00
2018-10-29 05:30:00,1620,2018,10,29,5,30,2.1,1.8,12.5,1.1,9.1,W,W,SWELL,8.9,275,2018-10-29 05:30:00
2018-10-29 05:00:00,1621,2018,10,29,5,0,1.8,1.4,11.8,1.1,9.5,WNW,W,SWELL,7.5,285,2018-10-29 05:00:00
2018-10-29 04:30:00,1622,2018,10,29,4,30,1.9,1.5,15.4,1.1,9.5,WSW,W,SWELL,8.3,252,2018-10-29 04:30:00
2018-10-29 04:00:00,1623,2018,10,29,4,0,1.8,1.4,11.8,1.1,9.5,W,W,SWELL,8.2,275,2018-10-29 04:00:00
2018-10-29 03:30:00,1624,2018,10,29,3,30,1.7,1.2,16.7,1.1,8.3,WSW,W,SWELL,7.8,249,2018-10-29 03:30:00
2018-10-29 03:00:00,1625,2018,10,29,3,0,1.6,1.2,11.8,1.0,9.5,W,W,SWELL,7.8,275,2018-10-29 03:00:00
2018-10-29 02:30:00,1626,2018,10,29,2,30,1.5,1.1,11.8,1.0,9.5,W,W,SWELL,7.6,280,2018-10-29 02:30:00
2018-10-29 02:00:00,1627,2018,10,29,2,0,1.5,1.1,11.1,1.0,9.1,W,WNW,SWELL,7.4,278,2018-10-29 02:00:00
2018-10-29 01:30:00,1628,2018,10,29,1,30,1.6,1.1,12.5,1.1,9.5,W,WNW,SWELL,7.5,260,2018-10-29 01:30:00
2018-10-29 01:00:00,1629,2018,10,29,1,0,1.5,1.1,13.3,1.0,9.1,W,W,SWELL,7.4,267,2018-10-29 01:00:00
2018-10-29 00:30:00,1630,2018,10,29,0,30,1.5,1.1,10.5,1.0,9.5,W,W,SWELL,7.6,276,2018-10-29 00:30:00
2018-10-29 00:00:00,1631,2018,10,29,0,0,1.4,1.1,11.1,0.8,8.7,W,W,SWELL,8.0,274,2018-10-29 00:00:00
2018-10-28 23:30:00,1632,2018,10,28,23,30,1.4,1.1,10.5,0.9,9.5,W,W,SWELL,7.9,276,2018-10-28 23:30:00
2018-10-28 23:00:00,1633,2018,10,28,23,0,1.3,1.0,11.8,0.8,9.1,W,W,SWELL,8.0,273,2018-10-28 23:00:00
2018-10-28 22:30:00,1634,2018,10,28,22,30,1.2,1.0,11.8,0.7,9.5,W,WNW,SWELL,7.9,273,2018-10-28 22:30:00
2018-10-28 22:00:00,1635,2018,10,28,22,0,1.3,1.1,15.4,0.7,9.5,WSW,W,SWELL,8.6,249,2018-10-28 22:00:00
2018-10-28 21:30:00,1636,2018,10,28,21,30,1.3,1.1,11.1,0.7,9.5,W,W,SWELL,8.7,274,2018-10-28 21:30:00
2018-10-28 21:00:00,1637,2018,10,28,21,0,1.2,1.0,11.1,0.7,9.5,W,W,SWELL,8.4,270,2018-10-28 21:00:00
2018-10-28 20:30:00,1638,2018,10,28,20,30,1.3,1.0,16.7,0.7,9.5,WSW,W,SWELL,9.0,248,2018-10-28 20:30:00
2018-10-28 20:00:00,1639,2018,10,28,20,0,1.3,1.0,11.1,0.8,9.5,W,W,SWELL,9.0,274,2018-10-28 20:00:00
2018-10-28 19:30:00,1640,2018,10,28,19,30,1.2,1.0,16.7,0.7,9.5,WSW,W,SWELL,9.0,246,2018-10-28 19:30:00
2018-10-28 19:00:00,1641,2018,10,28,19,0,1.3,1.1,10.5,0.8,9.5,W,W,SWELL,9.1,277,2018-10-28 19:00:00
2018-10-28 18:30:00,1642,2018,10,28,18,30,1.3,1.1,11.1,0.8,9.5,W,W,SWELL,9.1,273,2018-10-28 18:30:00
2018-10-28 18:00:00,1643,2018,10,28,18,0,1.3,1.1,11.8,0.8,9.1,W,W,SWELL,9.1,267,2018-10-28 18:00:00
2018-10-28 17:30:00,1644,2018,10,28,17,30,1.3,1.0,10.5,0.8,9.5,W,W,SWELL,8.8,276,2018-10-28 17:30:00
2018-10-28 17:00:00,1645,2018,10,28,17,0,1.3,1.1,16.7,0.8,9.1,WSW,W,SWELL,9.2,243,2018-10-28 17:00:00
2018-10-28 16:30:00,1646,2018,10,28,16,30,1.4,1.1,16.7,0.8,9.1,WSW,W,SWELL,9.2,245,2018-10-28 16:30:00
2018-10-28 16:00:00,1647,2018,10,28,16,0,1.4,1.1,10.5,0.8,9.5,W,W,SWELL,9.0,275,2018-10-28 16:00:00
2018-10-28 15:30:00,1648,2018,10,28,15,30,1.2,0.9,16.7,0.8,9.5,WSW,W,SWELL,8.3,242,2018-10-28 15:30:00
2018-10-28 15:00:00,1649,2018,10,28,15,0,1.3,1.1,16.7,0.8,9.1,WSW,W,SWELL,8.8,244,2018-10-28 15:00:00
2018-10-28 14:30:00,1650,2018,10,28,14,30,1.2,0.9,10.5,0.8,9.5,W,W,SWELL,8.2,276,2018-10-28 14:30:00
2018-10-28 14:00:00,1651,2018,10,28,14,0,1.3,1.0,10.5,0.8,9.5,W,W,SWELL,8.2,273,2018-10-28 14:00:00
2018-10-28 13:30:00,1652,2018,10,28,13,30,1.2,1.0,11.1,0.7,9.5,W,W,SWELL,8.3,278,2018-10-28 13:30:00
2018-10-28 13:00:00,1653,2018,10,28,13,0,1.4,1.1,11.8,0.9,9.5,W,W,SWELL,8.7,266,2018-10-28 13:00:00
2018-10-28 12:30:00,1654,2018,10,28,12,30,1.3,1.0,11.8,0.8,9.5,W,W,SWELL,8.2,273,2018-10-28 12:30:00
2018-10-28 12:00:00,1655,2018,10,28,12,0,1.4,1.1,11.8,0.8,9.5,W,W,SWELL,8.3,264,2018-10-28 12:00:00
2018-10-28 11:30:00,1656,2018,10,28,11,30,1.4,1.1,16.7,0.8,9.5,WSW,W,SWELL,8.5,242,2018-10-28 11:30:00
2018-10-28 11:00:00,1657,2018,10,28,11,0,1.3,1.0,11.8,0.8,9.5,W,W,SWELL,8.0,270,2018-10-28 11:00:00
2018-10-28 10:30:00,1658,2018,10,28,10,30,1.3,1.1,11.1,0.8,9.5,W,W,SWELL,8.0,273,2018-10-28 10:30:00
2018-10-28 10:00:00,1659,2018,10,28,10,0,1.4,1.1,11.1,0.8,9.5,W,W,SWELL,8.1,271,2018-10-28 10:00:00
2018-10-28 09:30:00,1660,2018,10,28,9,30,1.3,1.0,11.1,0.8,9.5,W,W,SWELL,7.3,278,2018-10-28 09:30:00
2018-10-28 09:00:00,1661,2018,10,28,9,0,1.4,1.1,11.8,0.8,9.5,W,W,SWELL,7.4,273,2018-10-28 09:00:00
2018-10-28 08:30:00,1662,2018,10,28,8,30,1.4,1.0,11.8,0.9,9.5,W,W,SWELL,7.0,273,2018-10-28 08:30:00
2018-10-28 08:00:00,1663,2018,10,28,8,0,1.4,1.0,12.5,0.9,9.5,W,W,SWELL,6.9,263,2018-10-28 08:00:00
2018-10-28 07:30:00,1664,2018,10,28,7,30,1.4,1.1,12.5,0.9,9.5,W,W,SWELL,7.4,261,2018-10-28 07:30:00
2018-10-28 07:00:00,1665,2018,10,28,7,0,1.3,1.0,11.8,0.9,9.5,W,W,SWELL,6.7,273,2018-10-28 07:00:00
2018-10-28 06:30:00,1666,2018,10,28,6,30,1.4,1.1,11.8,1.0,9.5,W,W,SWELL,7.1,268,2018-10-28 06:30:00
2018-10-28 06:00:00,1667,2018,10,28,6,0,1.5,1.1,11.1,0.9,9.5,W,W,SWELL,7.4,280,2018-10-28 06:00:00
2018-10-28 05:30:00,1668,2018,10,28,5,30,1.5,1.1,11.1,1.0,9.5,W,W,SWELL,7.5,277,2018-10-28 05:30:00
2018-10-28 05:00:00,1669,2018,10,28,5,0,1.5,1.1,11.1,1.0,9.5,W,W,SWELL,7.1,274,2018-10-28 05:00:00
2018-10-28 04:30:00,1670,2018,10,28,4,30,1.5,1.1,11.8,1.0,9.5,W,W,SWELL,6.9,273,2018-10-28 04:30:00
2018-10-28 04:00:00,1671,2018,10,28,4,0,1.6,1.1,11.1,1.1,9.5,W,W,SWELL,7.1,276,2018-10-28 04:00:00
2018-10-28 03:30:00,1672,2018,10,28,3,30,1.4,1.0,11.1,1.0,9.5,W,W,SWELL,6.6,273,2018-10-28 03:30:00
2018-10-28 03:00:00,1673,2018,10,28,3,0,1.5,1.1,12.5,1.1,9.5,W,W,SWELL,7.1,261,2018-10-28 03:00:00
2018-10-28 02:30:00,1674,2018,10,28,2,30,1.6,1.2,11.8,1.1,9.5,W,W,SWELL,7.3,275,2018-10-28 02:30:00
2018-10-28 02:00:00,1675,2018,10,28,2,0,1.6,1.1,12.5,1.1,9.1,W,W,SWELL,6.7,268,2018-10-28 02:00:00
2018-10-28 01:30:00,1676,2018,10,28,1,30,1.7,1.3,11.8,1.0,9.5,W,W,SWELL,7.4,275,2018-10-28 01:30:00
2018-10-28 01:00:00,1677,2018,10,28,1,0,1.6,1.2,11.8,1.0,9.5,W,W,SWELL,7.1,273,2018-10-28 01:00:00
2018-10-28 00:30:00,1678,2018,10,28,0,30,1.7,1.3,12.5,1.0,9.5,W,W,SWELL,7.5,269,2018-10-28 00:30:00
2018-10-28 00:00:00,1679,2018,10,28,0,0,1.7,1.3,11.1,1.0,9.5,W,W,SWELL,7.5,274,2018-10-28 00:00:00
2018-10-27 23:30:00,1680,2018,10,27,23,30,1.6,1.3,11.8,0.9,9.5,W,W,SWELL,7.6,266,2018-10-27 23:30:00
2018-10-27 23:00:00,1681,2018,10,27,23,0,1.6,1.3,11.8,0.9,9.5,W,W,SWELL,7.3,275,2018-10-27 23:00:00
2018-10-27 22:30:00,1682,2018,10,27,22,30,1.6,1.2,11.8,1.0,9.5,W,W,SWELL,7.2,279,2018-10-27 22:30:00
2018-10-27 22:00:00,1683,2018,10,27,22,0,1.6,1.3,11.8,0.9,9.5,WNW,WNW,SWELL,7.3,286,2018-10-27 22:00:00
2018-10-27 21:30:00,1684,2018,10,27,21,30,1.5,1.1,12.5,0.9,9.5,W,WNW,SWELL,6.9,277,2018-10-27 21:30:00
2018-10-27 21:00:00,1685,2018,10,27,21,0,1.6,1.4,11.8,0.9,9.5,W,W,SWELL,8.3,281,2018-10-27 21:00:00
2018-10-27 20:00:00,1686,2018,10,27,20,0,1.5,1.2,12.5,0.9,9.5,W,W,SWELL,8.8,280,2018-10-27 20:00:00
2018-10-27 19:30:00,1687,2018,10,27,19,30,1.6,1.4,11.8,0.9,8.7,W,W,SWELL,8.8,278,2018-10-27 19:30:00
2018-10-27 19:00:00,1688,2018,10,27,19,0,1.6,1.3,12.5,0.8,9.5,W,W,SWELL,8.8,276,2018-10-27 19:00:00
2018-10-27 18:30:00,1689,2018,10,27,18,30,1.7,1.4,12.5,0.9,9.5,W,W,SWELL,8.9,268,2018-10-27 18:30:00
2018-10-27 18:00:00,1690,2018,10,27,18,0,1.6,1.3,12.5,0.9,9.5,W,W,SWELL,8.7,277,2018-10-27 18:00:00
2018-10-27 17:30:00,1691,2018,10,27,17,30,1.7,1.4,12.5,0.9,9.5,W,W,SWELL,8.8,275,2018-10-27 17:30:00
2018-10-27 17:00:00,1692,2018,10,27,17,0,1.8,1.5,12.5,0.9,7.7,W,WNW,SWELL,9.1,275,2018-10-27 17:00:00
2018-10-27 16:30:00,1693,2018,10,27,16,30,1.7,1.4,12.5,1.0,9.5,W,W,SWELL,8.6,270,2018-10-27 16:30:00
2018-10-27 16:00:00,1694,2018,10,27,16,0,1.6,1.3,11.8,1.0,9.5,W,W,SWELL,8.3,276,2018-10-27 16:00:00
2018-10-27 15:30:00,1695,2018,10,27,15,30,1.8,1.5,11.8,1.0,9.5,W,WNW,SWELL,8.9,275,2018-10-27 15:30:00
2018-10-27 15:00:00,1696,2018,10,27,15,0,1.8,1.5,12.5,1.0,8.7,W,W,SWELL,9.2,279,2018-10-27 15:00:00
2018-10-27 14:30:00,1697,2018,10,27,14,30,1.7,1.4,12.5,1.0,9.5,W,W,SWELL,8.9,275,2018-10-27 14:30:00
2018-10-27 14:00:00,1698,2018,10,27,14,0,1.8,1.5,12.5,1.0,9.1,W,W,SWELL,9.3,273,2018-10-27 14:00:00
2018-10-27 13:30:00,1699,2018,10,27,13,30,1.9,1.7,12.5,1.0,9.5,W,W,SWELL,9.7,271,2018-10-27 13:30:00
2018-10-27 13:00:00,1700,2018,10,27,13,0,1.7,1.4,13.3,1.1,9.5,W,W,SWELL,8.9,270,2018-10-27 13:00:00
2018-10-27 12:30:00,1701,2018,10,27,12,30,1.9,1.6,11.8,1.0,9.5,W,W,SWELL,9.4,276,2018-10-27 12:30:00
2018-10-27 12:00:00,1702,2018,10,27,12,0,1.7,1.4,13.3,1.0,8.7,W,W,SWELL,9.1,270,2018-10-27 12:00:00
2018-10-27 11:30:00,1703,2018,10,27,11,30,1.6,1.3,11.8,0.9,9.5,W,W,SWELL,8.4,277,2018-10-27 11:30:00
2018-10-27 11:00:00,1704,2018,10,27,11,0,1.7,1.4,12.5,0.9,9.5,W,WNW,SWELL,8.9,272,2018-10-27 11:00:00
2018-10-27 10:30:00,1705,2018,10,27,10,30,1.8,1.4,13.3,1.0,9.5,W,W,SWELL,8.9,262,2018-10-27 10:30:00
2018-10-27 10:00:00,1706,2018,10,27,10,0,1.8,1.4,13.3,1.1,9.5,W,W,SWELL,8.7,269,2018-10-27 10:00:00
2018-10-27 09:30:00,1707,2018,10,27,9,30,1.7,1.4,11.8,1.0,9.5,W,W,SWELL,8.5,278,2018-10-27 09:30:00
2018-10-27 09:00:00,1708,2018,10,27,9,0,1.9,1.7,12.5,1.0,9.5,W,W,SWELL,8.9,274,2018-10-27 09:00:00
2018-10-27 08:30:00,1709,2018,10,27,8,30,1.9,1.5,13.3,1.1,9.1,W,W,SWELL,8.6,267,2018-10-27 08:30:00
2018-10-27 08:00:00,1710,2018,10,27,8,0,1.7,1.4,13.3,1.0,9.5,W,W,SWELL,7.9,260,2018-10-27 08:00:00
2018-10-27 07:30:00,1711,2018,10,27,7,30,2.0,1.7,12.5,1.1,9.5,W,W,SWELL,8.7,273,2018-10-27 07:30:00
2018-10-27 07:00:00,1712,2018,10,27,7,0,1.8,1.4,13.3,1.1,8.7,W,W,SWELL,7.8,270,2018-10-27 07:00:00
2018-10-27 06:30:00,1713,2018,10,27,6,30,1.8,1.5,12.5,1.0,9.5,W,W,SWELL,7.8,277,2018-10-27 06:30:00
2018-10-27 06:00:00,1714,2018,10,27,6,0,1.7,1.3,12.5,1.1,9.5,W,W,SWELL,7.2,278,2018-10-27 06:00:00
2018-10-27 05:30:00,1715,2018,10,27,5,30,1.9,1.6,13.3,1.1,9.5,W,W,SWELL,8.0,269,2018-10-27 05:30:00
2018-10-27 05:00:00,1716,2018,10,27,5,0,1.9,1.5,11.8,1.1,9.5,W,W,SWELL,7.8,274,2018-10-27 05:00:00
2018-10-27 04:30:00,1717,2018,10,27,4,30,2.0,1.6,12.5,1.1,9.5,W,W,SWELL,8.1,276,2018-10-27 04:30:00
2018-10-27 04:00:00,1718,2018,10,27,4,0,1.9,1.5,13.3,1.1,9.5,W,W,SWELL,7.7,271,2018-10-27 04:00:00
2018-10-27 03:30:00,1719,2018,10,27,3,30,2.0,1.7,13.3,1.2,9.5,W,W,SWELL,8.0,277,2018-10-27 03:30:00
2018-10-27 03:00:00,1720,2018,10,27,3,0,1.8,1.4,13.3,1.1,9.5,W,W,SWELL,7.8,272,2018-10-27 03:00:00
2018-10-27 02:30:00,1721,2018,10,27,2,30,1.9,1.5,14.3,1.2,9.5,W,W,SWELL,7.6,260,2018-10-27 02:30:00
2018-10-27 02:00:00,1722,2018,10,27,2,0,1.9,1.5,12.5,1.2,8.7,W,W,SWELL,7.6,278,2018-10-27 02:00:00
2018-10-27 01:30:00,1723,2018,10,27,1,30,2.1,1.7,13.3,1.2,7.7,W,W,SWELL,8.4,270,2018-10-27 01:30:00
2018-10-27 01:00:00,1724,2018,10,27,1,0,1.9,1.6,12.5,1.1,9.5,W,W,SWELL,8.5,277,2018-10-27 01:00:00
2018-10-27 00:30:00,1725,2018,10,27,0,30,2.1,1.8,13.3,1.1,8.7,W,W,SWELL,9.5,272,2018-10-27 00:30:00
2018-10-27 00:00:00,1726,2018,10,27,0,0,2.1,1.8,13.3,1.1,9.5,W,W,SWELL,9.6,273,2018-10-27 00:00:00
2018-10-26 23:30:00,1727,2018,10,26,23,30,1.7,1.4,13.3,1.0,9.5,W,W,SWELL,9.1,268,2018-10-26 23:30:00
2018-10-26 23:00:00,1728,2018,10,26,23,0,2.2,2.0,14.3,1.0,9.5,W,W,SWELL,10.5,264,2018-10-26 23:00:00
2018-10-26 22:30:00,1729,2018,10,26,22,30,2.1,1.8,13.3,1.0,8.7,W,W,SWELL,10.1,273,2018-10-26 22:30:00
2018-10-26 22:00:00,1730,2018,10,26,22,0,2.1,1.8,13.3,1.0,9.1,W,W,SWELL,10.1,270,2018-10-26 22:00:00
2018-10-26 21:30:00,1731,2018,10,26,21,30,1.9,1.6,13.3,1.0,9.5,W,W,SWELL,9.6,274,2018-10-26 21:30:00
2018-10-26 21:00:00,1732,2018,10,26,21,0,1.9,1.6,13.3,0.9,9.5,W,WNW,SWELL,9.7,276,2018-10-26 21:00:00
2018-10-26 20:30:00,1733,2018,10,26,20,30,2.2,1.9,14.3,1.0,9.5,W,W,SWELL,10.3,269,2018-10-26 20:30:00
2018-10-26 20:00:00,1734,2018,10,26,20,0,1.9,1.6,13.3,0.9,9.5,W,W,SWELL,9.9,269,2018-10-26 20:00:00
2018-10-26 19:30:00,1735,2018,10,26,19,30,2.0,1.8,13.3,1.0,8.7,W,W,SWELL,10.2,266,2018-10-26 19:30:00
2018-10-26 19:00:00,1736,2018,10,26,19,0,1.9,1.6,13.3,1.0,9.5,W,W,SWELL,9.7,264,2018-10-26 19:00:00
2018-10-26 18:30:00,1737,2018,10,26,18,30,2.0,1.6,13.3,1.1,9.5,W,W,SWELL,9.5,271,2018-10-26 18:30:00
2018-10-26 18:00:00,1738,2018,10,26,18,0,2.1,1.8,14.3,1.0,9.5,W,W,SWELL,9.9,265,2018-10-26 18:00:00
2018-10-26 17:30:00,1739,2018,10,26,17,30,1.9,1.6,13.3,1.0,9.5,W,W,SWELL,9.6,270,2018-10-26 17:30:00
2018-10-26 17:00:00,1740,2018,10,26,17,0,1.9,1.5,14.3,1.2,8.3,WSW,W,SWELL,8.8,255,2018-10-26 17:00:00
2018-10-26 16:30:00,1741,2018,10,26,16,30,2.0,1.6,14.3,1.2,9.5,W,W,SWELL,8.9,264,2018-10-26 16:30:00
2018-10-26 16:00:00,1742,2018,10,26,16,0,2.1,1.8,13.3,1.1,9.5,W,W,SWELL,9.4,271,2018-10-26 16:00:00
2018-10-26 15:30:00,1743,2018,10,26,15,30,2.0,1.6,12.5,1.2,9.5,W,W,SWELL,8.5,277,2018-10-26 15:30:00
2018-10-26 15:00:00,1744,2018,10,26,15,0,2.1,1.8,14.3,1.2,9.5,W,WNW,SWELL,9.0,268,2018-10-26 15:00:00
2018-10-26 14:30:00,1745,2018,10,26,14,30,2.1,1.7,13.3,1.2,9.5,W,W,SWELL,9.0,272,2018-10-26 14:30:00
2018-10-26 14:00:00,1746,2018,10,26,14,0,2.1,1.7,14.3,1.2,9.5,W,W,SWELL,8.6,267,2018-10-26 14:00:00
2018-10-26 13:30:00,1747,2018,10,26,13,30,2.0,1.6,13.3,1.2,9.5,W,W,SWELL,8.4,268,2018-10-26 13:30:00
2018-10-26 13:00:00,1748,2018,10,26,13,0,2.0,1.6,13.3,1.2,9.1,W,W,SWELL,8.4,271,2018-10-26 13:00:00
2018-10-26 12:30:00,1749,2018,10,26,12,30,2.0,1.6,14.3,1.2,9.5,W,W,SWELL,8.6,268,2018-10-26 12:30:00
2018-10-26 12:00:00,1750,2018,10,26,12,0,1.9,1.5,13.3,1.1,9.5,W,W,SWELL,8.6,268,2018-10-26 12:00:00
2018-10-26 11:30:00,1751,2018,10,26,11,30,2.0,1.7,15.4,1.1,9.5,WSW,W,SWELL,9.2,252,2018-10-26 11:30:00
2018-10-26 11:00:00,1752,2018,10,26,11,0,1.9,1.6,13.3,1.1,9.1,W,W,SWELL,9.0,270,2018-10-26 11:00:00
2018-10-26 10:30:00,1753,2018,10,26,10,30,2.0,1.7,14.3,1.1,9.5,W,WNW,SWELL,9.0,260,2018-10-26 10:30:00
2018-10-26 10:00:00,1754,2018,10,26,10,0,2.0,1.6,13.3,1.1,9.5,W,W,SWELL,9.0,272,2018-10-26 10:00:00
2018-10-26 09:30:00,1755,2018,10,26,9,30,1.9,1.6,14.3,1.0,8.7,W,W,SWELL,8.9,263,2018-10-26 09:30:00
